date,year,month,day,hour,load,wind_gen,solar_gen,co2
2/6/2023,2023,2,6,4,35950,21037,0,10902
2/6/2023,2023,2,6,5,38388,22983,0,11282
2/6/2023,2023,2,6,6,41912,24516,0,12305
2/6/2023,2023,2,6,7,43267,24765,116,12978
2/6/2023,2023,2,6,8,42876,23572,1440,12610
2/6/2023,2023,2,6,9,42941,21811,3177,12659
2/6/2023,2023,2,6,10,42815,22007,3446,12458
2/6/2023,2023,2,6,11,42466,21982,3559,12024
2/6/2023,2023,2,6,12,42047,21973,3589,12014
2/6/2023,2023,2,6,13,41872,22232,3269,11914
2/6/2023,2023,2,6,14,41732,22163,3374,11795
2/6/2023,2023,2,6,15,41759,21846,3410,12095
2/6/2023,2023,2,6,16,42210,21746,3335,12546
2/6/2023,2023,2,6,17,42813,22138,1885,13473
2/6/2023,2023,2,6,18,44210,23382,78,14501
2/6/2023,2023,2,6,19,44282,24733,0,13524
2/6/2023,2023,2,6,20,43573,24568,0,13022
2/6/2023,2023,2,6,21,42225,24414,0,12482
2/6/2023,2023,2,6,22,39948,23926,0,11683
2/6/2023,2023,2,6,23,37369,21675,0,10964
2/6/2024,2024,2,6,0,41146,5809,0,20103
2/6/2024,2024,2,6,1,40939,5414,0,20321
2/6/2024,2024,2,6,2,41008,5393,0,20289
2/6/2024,2024,2,6,3,41397,5539,0,20458
2/6/2024,2024,2,6,4,42410,5762,0,21159
2/6/2024,2024,2,6,5,45272,6005,0,22853
2/6/2024,2024,2,6,6,49100,5717,0,24688
2/6/2024,2024,2,6,7,51134,5613,660,25400
2/6/2024,2024,2,6,8,49520,5768,7240,21086
2/6/2024,2024,2,6,9,47287,4746,12936,17801
2/6/2024,2024,2,6,10,45202,5505,13684,16403
2/6/2024,2024,2,6,11,43844,6494,13859,15153
2/6/2024,2024,2,6,12,42908,6302,13163,14988
2/6/2024,2024,2,6,13,42808,6440,12631,14887
2/6/2024,2024,2,6,14,42789,7982,10885,14565
2/6/2024,2024,2,6,15,42689,8710,9360,14708
2/6/2024,2024,2,6,16,42761,10446,6892,15109
2/6/2024,2024,2,6,17,43628,12521,1736,17181
2/6/2024,2024,2,6,18,45274,14420,20,18189
2/6/2024,2024,2,6,19,45640,15673,0,17523
2/6/2024,2024,2,6,20,45251,18308,0,15952
2/6/2024,2024,2,6,21,44217,21134,0,14278
2/6/2024,2024,2,6,22,42503,23110,0,12843
2/6/2024,2024,2,6,23,42387,5829,0,11848
2/7/2021,2021,2,7,0,36907,12273,0,19411
2/7/2021,2021,2,7,1,36476,14102,0,18601
2/7/2021,2021,2,7,2,36401,14752,0,18525
2/7/2021,2021,2,7,3,36576,15885,0,17989
2/7/2021,2021,2,7,4,37161,16741,0,18325
2/7/2021,2021,2,7,5,38144,16751,0,19312
2/7/2021,2021,2,7,6,39380,16356,0,19921
2/7/2021,2021,2,7,7,40991,15804,0,21535
2/7/2021,2021,2,7,8,42284,14914,363,21871
2/7/2021,2021,2,7,9,43010,13754,3495,21488
2/7/2021,2021,2,7,10,42753,14785,3804,19950
2/7/2021,2021,2,7,11,41731,15586,3949,18678
2/7/2021,2021,2,7,12,40153,15276,4109,17585
2/7/2021,2021,2,7,13,38827,14559,4242,16978
2/7/2021,2021,2,7,14,37762,13608,4537,16669
2/7/2021,2021,2,7,15,37109,13164,4633,16608
2/7/2021,2021,2,7,16,37060,13184,4468,16500
2/7/2021,2021,2,7,17,37352,14416,2764,17749
2/7/2021,2021,2,7,18,37978,15631,304,18128
2/7/2021,2021,2,7,19,39380,19487,0,16752
2/7/2021,2021,2,7,20,39601,21355,0,16255
2/7/2021,2021,2,7,21,39385,22229,0,15867
2/7/2021,2021,2,7,22,39210,22410,0,14995
2/7/2021,2021,2,7,23,37290,21649,0,13873
2/7/2022,2022,2,7,0,42610,12149,1,19892
2/7/2022,2022,2,7,1,42350,12226,1,19625
2/7/2022,2022,2,7,2,42678,11908,1,20073
2/7/2022,2022,2,7,3,43518,11502,1,21057
2/7/2022,2022,2,7,4,45132,10780,1,22461
2/7/2022,2022,2,7,5,48033,9862,1,24181
2/7/2022,2022,2,7,6,52162,9349,1,25897
2/7/2022,2022,2,7,7,54153,9225,160,27086
2/7/2022,2022,2,7,8,52591,7849,3582,25533
2/7/2022,2022,2,7,9,50027,5156,7583,23692
2/7/2022,2022,2,7,10,47735,4434,8031,22786
2/7/2022,2022,2,7,11,45646,5177,7840,20849
2/7/2022,2022,2,7,12,43830,5718,7728,19531
2/7/2022,2022,2,7,13,42402,5465,7769,18740
2/7/2022,2022,2,7,14,41320,5565,7942,17676
2/7/2022,2022,2,7,15,40738,5489,8073,17465
2/7/2022,2022,2,7,16,40984,5290,7454,18397
2/7/2022,2022,2,7,17,42135,3774,3463,21432
2/7/2022,2022,2,7,18,45147,2753,145,24868
2/7/2022,2022,2,7,19,46530,2888,0,25731
2/7/2022,2022,2,7,20,47011,4205,0,25499
2/7/2022,2022,2,7,21,46689,5768,0,24641
2/7/2022,2022,2,7,22,45351,8081,0,22853
2/7/2022,2022,2,7,23,43409,12763,1,20689
2/7/2023,2023,2,7,0,35900,21171,0,10454
2/7/2023,2023,2,7,1,34897,20521,0,10281
2/7/2023,2023,2,7,2,34410,20153,0,10195
2/7/2023,2023,2,7,3,34354,20009,0,10155
2/7/2023,2023,2,7,4,35005,20124,0,10247
2/7/2023,2023,2,7,5,37112,21011,0,11046
2/7/2023,2023,2,7,6,40379,21900,0,12562
2/7/2023,2023,2,7,7,41765,22415,51,13332
2/7/2023,2023,2,7,8,41972,22664,731,13064
2/7/2023,2023,2,7,9,42626,23040,1587,13447
2/7/2023,2023,2,7,10,43301,22965,1831,13812
2/7/2023,2023,2,7,11,43698,23011,2456,13570
2/7/2023,2023,2,7,12,43907,23176,2766,13271
2/7/2023,2023,2,7,13,44320,23035,2502,13650
2/7/2023,2023,2,7,14,44123,22875,2020,13884
2/7/2023,2023,2,7,15,44117,22595,1638,14216
2/7/2023,2023,2,7,16,44586,21760,1426,14988
2/7/2023,2023,2,7,17,45525,20651,572,16155
2/7/2023,2023,2,7,18,46843,19208,33,18241
2/7/2023,2023,2,7,19,46818,18385,22,18871
2/7/2023,2023,2,7,20,46199,17839,22,19167
2/7/2023,2023,2,7,21,44702,18283,22,17836
2/7/2023,2023,2,7,22,42534,17495,22,17065
2/7/2023,2023,2,7,23,37561,22415,0,15802
2/7/2024,2024,2,7,0,39637,24051,0,11014
2/7/2024,2024,2,7,1,38932,24046,0,10652
2/7/2024,2024,2,7,2,38888,24044,0,10659
2/7/2024,2024,2,7,3,39157,24019,0,11018
2/7/2024,2024,2,7,4,40448,23476,0,12001
2/7/2024,2024,2,7,5,42977,23341,0,13335
2/7/2024,2024,2,7,6,46698,23075,0,15582
2/7/2024,2024,2,7,7,48126,23097,472,16045
2/7/2024,2024,2,7,8,47262,21814,3798,14416
2/7/2024,2024,2,7,9,46161,20564,7259,12738
2/7/2024,2024,2,7,10,45485,22131,6951,11539
2/7/2024,2024,2,7,11,44565,23342,5935,10912
2/7/2024,2024,2,7,12,44133,23769,6109,10493
2/7/2024,2024,2,7,13,43943,23906,5864,10336
2/7/2024,2024,2,7,14,44098,24065,6096,10323
2/7/2024,2024,2,7,15,43949,23928,5407,10585
2/7/2024,2024,2,7,16,44232,24019,3888,11589
2/7/2024,2024,2,7,17,44902,23928,1392,13332
2/7/2024,2024,2,7,18,46345,21733,71,15795
2/7/2024,2024,2,7,19,46588,19174,0,17730
2/7/2024,2024,2,7,20,45767,16987,0,18378
2/7/2024,2024,2,7,21,44000,15337,0,18358
2/7/2024,2024,2,7,22,41938,13928,0,17932
2/7/2024,2024,2,7,23,40890,23518,0,16516
2/8/2021,2021,2,8,0,35501,20606,0,13393
2/8/2021,2021,2,8,1,34686,19802,0,13481
2/8/2021,2021,2,8,2,34189,19454,0,13750
2/8/2021,2021,2,8,3,34112,19051,0,14823
2/8/2021,2021,2,8,4,34429,17906,0,16160
2/8/2021,2021,2,8,5,35593,17221,0,17960
2/8/2021,2021,2,8,6,38144,15487,0,21106
2/8/2021,2021,2,8,7,41212,13611,0,23096
2/8/2021,2021,2,8,8,41704,11849,306,24151
2/8/2021,2021,2,8,9,41786,8781,2175,24519
2/8/2021,2021,2,8,10,41712,7741,2574,24212
2/8/2021,2021,2,8,11,41381,7439,3809,24132
2/8/2021,2021,2,8,12,40874,6694,3933,24215
2/8/2021,2021,2,8,13,40552,5351,3980,24378
2/8/2021,2021,2,8,14,39933,4409,4049,23907
2/8/2021,2021,2,8,15,39351,3779,4385,23158
2/8/2021,2021,2,8,16,39252,4101,4208,22523
2/8/2021,2021,2,8,17,39322,4545,3514,23545
2/8/2021,2021,2,8,18,40478,5359,514,24501
2/8/2021,2021,2,8,19,41818,7453,0,24269
2/8/2021,2021,2,8,20,41456,9371,0,24024
2/8/2021,2021,2,8,21,40562,8997,0,23404
2/8/2021,2021,2,8,22,39109,8432,0,22672
2/8/2021,2021,2,8,23,37084,7498,0,22013
2/8/2022,2022,2,8,0,43524,12672,0,19327
2/8/2022,2022,2,8,1,43760,13613,0,19222
2/8/2022,2022,2,8,2,44476,14531,0,19134
2/8/2022,2022,2,8,3,45512,15321,0,19327
2/8/2022,2022,2,8,4,47389,15885,0,20210
2/8/2022,2022,2,8,5,50634,15872,0,21797
2/8/2022,2022,2,8,6,55022,15886,0,23339
2/8/2022,2022,2,8,7,56625,15799,221,24308
2/8/2022,2022,2,8,8,54107,14698,3836,22195
2/8/2022,2022,2,8,9,50260,10640,7545,20709
2/8/2022,2022,2,8,10,46995,9333,8292,19713
2/8/2022,2022,2,8,11,44412,9740,7758,18062
2/8/2022,2022,2,8,12,42407,11189,6168,16896
2/8/2022,2022,2,8,13,41136,12695,4397,16382
2/8/2022,2022,2,8,14,40136,12976,4098,15430
2/8/2022,2022,2,8,15,39680,13618,4375,14070
2/8/2022,2022,2,8,16,39927,13013,5198,13973
2/8/2022,2022,2,8,17,40661,11435,3297,16154
2/8/2022,2022,2,8,18,43003,9868,158,20507
2/8/2022,2022,2,8,19,44127,11296,0,20753
2/8/2022,2022,2,8,20,44309,12830,0,20306
2/8/2022,2022,2,8,21,43839,13410,0,19835
2/8/2022,2022,2,8,22,42546,13433,0,19369
2/8/2022,2022,2,8,23,44041,10751,0,18107
2/8/2023,2023,2,8,0,38791,16291,22,14982
2/8/2023,2023,2,8,1,37844,15034,22,14772
2/8/2023,2023,2,8,2,37620,14809,22,14627
2/8/2023,2023,2,8,3,37595,14902,6,14558
2/8/2023,2023,2,8,4,38403,15412,0,14963
2/8/2023,2023,2,8,5,40461,15061,0,16115
2/8/2023,2023,2,8,6,43922,13288,0,18774
2/8/2023,2023,2,8,7,45610,12212,79,20421
2/8/2023,2023,2,8,8,46255,13039,1998,19319
2/8/2023,2023,2,8,9,46962,14139,4836,17943
2/8/2023,2023,2,8,10,47551,15009,5631,17773
2/8/2023,2023,2,8,11,48073,15753,5557,17586
2/8/2023,2023,2,8,12,47900,16041,5539,17096
2/8/2023,2023,2,8,13,47524,17311,5294,16279
2/8/2023,2023,2,8,14,46514,17540,5251,15888
2/8/2023,2023,2,8,15,45836,17047,5239,15824
2/8/2023,2023,2,8,16,45776,16076,4753,16448
2/8/2023,2023,2,8,17,46461,12566,3142,18505
2/8/2023,2023,2,8,18,47968,8235,155,23519
2/8/2023,2023,2,8,19,48255,7099,0,24264
2/8/2023,2023,2,8,20,47892,6649,0,24463
2/8/2023,2023,2,8,21,47317,7539,0,23619
2/8/2023,2023,2,8,22,45914,9686,0,21204
2/8/2023,2023,2,8,23,40365,17318,22,18566
2/8/2024,2024,2,8,0,38463,16304,0,14499
2/8/2024,2024,2,8,1,37792,18444,0,12912
2/8/2024,2024,2,8,2,37521,20850,0,11710
2/8/2024,2024,2,8,3,37469,21517,0,11348
2/8/2024,2024,2,8,4,37899,21438,0,11613
2/8/2024,2024,2,8,5,39729,20254,0,12904
2/8/2024,2024,2,8,6,42813,19182,0,15147
2/8/2024,2024,2,8,7,44261,18560,301,16746
2/8/2024,2024,2,8,8,44377,17409,4458,14719
2/8/2024,2024,2,8,9,44505,14108,8740,14129
2/8/2024,2024,2,8,10,44160,13637,8709,14102
2/8/2024,2024,2,8,11,44332,12979,8585,15448
2/8/2024,2024,2,8,12,44353,10698,8735,16871
2/8/2024,2024,2,8,13,44650,10470,7733,17624
2/8/2024,2024,2,8,14,44718,11821,6521,16733
2/8/2024,2024,2,8,15,44584,12822,5784,15879
2/8/2024,2024,2,8,16,44888,14224,4637,15660
2/8/2024,2024,2,8,17,45188,14917,2309,16887
2/8/2024,2024,2,8,18,46310,15088,104,18696
2/8/2024,2024,2,8,19,46389,17110,0,17574
2/8/2024,2024,2,8,20,45996,19035,0,16164
2/8/2024,2024,2,8,21,44830,20725,0,14968
2/8/2024,2024,2,8,22,42829,21102,0,14051
2/8/2024,2024,2,8,23,40013,14287,0,12955
2/9/2021,2021,2,9,0,35410,6380,0,21773
2/9/2021,2021,2,9,1,34735,5535,0,21694
2/9/2021,2021,2,9,2,34474,5450,0,21932
2/9/2021,2021,2,9,3,34714,4792,0,22435
2/9/2021,2021,2,9,4,35448,4075,0,23402
2/9/2021,2021,2,9,5,37258,3501,0,24815
2/9/2021,2021,2,9,6,40361,2705,0,26292
2/9/2021,2021,2,9,7,43542,1758,0,27550
2/9/2021,2021,2,9,8,45499,1210,191,27969
2/9/2021,2021,2,9,9,46077,925,2098,27828
2/9/2021,2021,2,9,10,46843,733,2790,27793
2/9/2021,2021,2,9,11,47296,775,3207,27277
2/9/2021,2021,2,9,12,47014,822,3385,26724
2/9/2021,2021,2,9,13,46731,1214,3506,26486
2/9/2021,2021,2,9,14,46179,1956,3689,25935
2/9/2021,2021,2,9,15,45720,2842,3787,25103
2/9/2021,2021,2,9,16,45593,4265,3659,24977
2/9/2021,2021,2,9,17,46205,5545,2770,25610
2/9/2021,2021,2,9,18,47633,6355,486,26699
2/9/2021,2021,2,9,19,48861,6746,0,26602
2/9/2021,2021,2,9,20,48255,7086,0,26359
2/9/2021,2021,2,9,21,47046,6347,0,25655
2/9/2021,2021,2,9,22,45011,5338,0,24799
2/9/2021,2021,2,9,23,42912,4000,0,24063
2/9/2022,2022,2,9,0,40277,12049,0,18369
2/9/2022,2022,2,9,1,40232,10032,0,19777
2/9/2022,2022,2,9,2,40713,8309,0,21294
2/9/2022,2022,2,9,3,41668,6839,0,22281
2/9/2022,2022,2,9,4,43571,5827,0,23729
2/9/2022,2022,2,9,5,46637,4846,0,25620
2/9/2022,2022,2,9,6,51103,4188,0,27208
2/9/2022,2022,2,9,7,52762,3739,209,28248
2/9/2022,2022,2,9,8,50719,3422,3837,25706
2/9/2022,2022,2,9,9,47480,1962,7420,23509
2/9/2022,2022,2,9,10,44704,1516,7759,22434
2/9/2022,2022,2,9,11,42366,1607,7588,21198
2/9/2022,2022,2,9,12,40758,1579,7433,19910
2/9/2022,2022,2,9,13,39978,1513,7433,19502
2/9/2022,2022,2,9,14,39422,1253,7578,19274
2/9/2022,2022,2,9,15,39138,1354,7723,19176
2/9/2022,2022,2,9,16,39375,1795,7096,19577
2/9/2022,2022,2,9,17,40016,2338,3390,21567
2/9/2022,2022,2,9,18,41731,3844,163,23837
2/9/2022,2022,2,9,19,42364,6692,0,22834
2/9/2022,2022,2,9,20,42342,8349,0,22113
2/9/2022,2022,2,9,21,41624,9356,0,21260
2/9/2022,2022,2,9,22,40279,9728,0,20501
2/9/2022,2022,2,9,23,41000,13347,0,19279
2/9/2023,2023,2,9,0,43230,12258,0,17350
2/9/2023,2023,2,9,1,42864,11851,0,17054
2/9/2023,2023,2,9,2,42906,11274,0,17741
2/9/2023,2023,2,9,3,43523,11392,0,18145
2/9/2023,2023,2,9,4,45096,12055,0,18659
2/9/2023,2023,2,9,5,47907,12175,0,20092
2/9/2023,2023,2,9,6,52080,12330,0,22294
2/9/2023,2023,2,9,7,53299,12443,397,22403
2/9/2023,2023,2,9,8,51531,11647,5471,19589
2/9/2023,2023,2,9,9,48727,9731,10195,16668
2/9/2023,2023,2,9,10,46127,10134,10565,15014
2/9/2023,2023,2,9,11,44148,10667,10554,14229
2/9/2023,2023,2,9,12,42726,11349,10434,13288
2/9/2023,2023,2,9,13,41927,11529,10415,12484
2/9/2023,2023,2,9,14,41479,11632,10445,11992
2/9/2023,2023,2,9,15,41527,12143,10152,11880
2/9/2023,2023,2,9,16,41772,14295,7828,12005
2/9/2023,2023,2,9,17,42283,17565,2926,12968
2/9/2023,2023,2,9,18,43815,20029,119,13965
2/9/2023,2023,2,9,19,44596,21619,0,13942
2/9/2023,2023,2,9,20,44269,21481,0,13839
2/9/2023,2023,2,9,21,43462,21654,0,13397
2/9/2023,2023,2,9,22,41836,21621,0,12660
2/9/2023,2023,2,9,23,44282,11389,0,11953
2/9/2024,2024,2,9,0,39125,22114,0,12005
2/9/2024,2024,2,9,1,38303,21711,0,11603
2/9/2024,2024,2,9,2,37742,21240,0,11452
2/9/2024,2024,2,9,3,37687,20752,0,11503
2/9/2024,2024,2,9,4,38330,20897,0,12139
2/9/2024,2024,2,9,5,40117,19894,0,13678
2/9/2024,2024,2,9,6,42957,18271,0,15237
2/9/2024,2024,2,9,7,44650,17206,162,16212
2/9/2024,2024,2,9,8,44781,15943,1607,16215
2/9/2024,2024,2,9,9,45438,15505,3826,15922
2/9/2024,2024,2,9,10,45671,14655,5719,15934
2/9/2024,2024,2,9,11,45829,14445,6827,15390
2/9/2024,2024,2,9,12,45836,14149,7968,15037
2/9/2024,2024,2,9,13,45679,12733,7472,15462
2/9/2024,2024,2,9,14,45748,10832,6804,16766
2/9/2024,2024,2,9,15,45537,9414,5306,18674
2/9/2024,2024,2,9,16,45581,7983,3261,20686
2/9/2024,2024,2,9,17,45646,6342,970,22526
2/9/2024,2024,2,9,18,46467,5317,58,24017
2/9/2024,2024,2,9,19,45901,5295,16,23847
2/9/2024,2024,2,9,20,45115,5575,0,23427
2/9/2024,2024,2,9,21,44161,5411,0,23462
2/9/2024,2024,2,9,22,42566,4702,0,23466
2/9/2024,2024,2,9,23,40625,21661,0,22350
3/1/2021,2021,3,1,0,33186,15230,0,11946
3/1/2021,2021,3,1,1,32120,15066,0,11666
3/1/2021,2021,3,1,2,31461,14542,0,11910
3/1/2021,2021,3,1,3,31149,14128,0,12290
3/1/2021,2021,3,1,4,31696,14195,0,13064
3/1/2021,2021,3,1,5,32673,14114,0,14919
3/1/2021,2021,3,1,6,35400,12668,0,17414
3/1/2021,2021,3,1,7,38888,12060,0,19166
3/1/2021,2021,3,1,8,39769,11243,232,20006
3/1/2021,2021,3,1,9,40663,10857,899,20588
3/1/2021,2021,3,1,10,41029,9519,1230,20653
3/1/2021,2021,3,1,11,40764,9867,1457,19134
3/1/2021,2021,3,1,12,40501,10772,1774,18404
3/1/2021,2021,3,1,13,39835,11522,1927,17482
3/1/2021,2021,3,1,14,39203,11615,2014,16680
3/1/2021,2021,3,1,15,38630,11863,2133,15914
3/1/2021,2021,3,1,16,38420,12494,1617,16054
3/1/2021,2021,3,1,17,39419,12654,1387,17224
3/1/2021,2021,3,1,18,40475,11236,438,19481
3/1/2021,2021,3,1,19,42069,9506,0,20618
3/1/2021,2021,3,1,20,41657,8068,0,20807
3/1/2021,2021,3,1,21,40650,7490,0,20392
3/1/2021,2021,3,1,22,39119,7182,0,19455
3/1/2021,2021,3,1,23,36935,7498,0,17596
3/1/2022,2022,3,1,0,39152,12828,0,17029
3/1/2022,2022,3,1,1,39236,12850,0,17270
3/1/2022,2022,3,1,2,39636,12075,0,18077
3/1/2022,2022,3,1,3,40588,10713,0,19716
3/1/2022,2022,3,1,4,42339,9228,0,21441
3/1/2022,2022,3,1,5,45731,7877,0,23858
3/1/2022,2022,3,1,6,50352,6912,1,26310
3/1/2022,2022,3,1,7,51495,5713,625,27499
3/1/2022,2022,3,1,8,48799,3975,3198,26134
3/1/2022,2022,3,1,9,45606,2648,4998,24592
3/1/2022,2022,3,1,10,43195,2362,5871,23294
3/1/2022,2022,3,1,11,41374,1516,6364,22680
3/1/2022,2022,3,1,12,40167,1254,6338,22516
3/1/2022,2022,3,1,13,39564,1394,6249,22162
3/1/2022,2022,3,1,14,39283,1743,5707,22096
3/1/2022,2022,3,1,15,39117,1995,5139,22298
3/1/2022,2022,3,1,16,39585,1959,3542,23228
3/1/2022,2022,3,1,17,39997,2200,1433,24191
3/1/2022,2022,3,1,18,41226,3150,150,24601
3/1/2022,2022,3,1,19,42136,5234,0,23890
3/1/2022,2022,3,1,20,41542,7004,0,22484
3/1/2022,2022,3,1,21,40588,7730,0,21367
3/1/2022,2022,3,1,22,38863,8326,0,20263
3/1/2022,2022,3,1,23,39933,12277,0,18450
3/1/2023,2023,3,1,0,39345,18847,0,13348
3/1/2023,2023,3,1,1,38027,17435,0,13339
3/1/2023,2023,3,1,2,36952,14796,0,14240
3/1/2023,2023,3,1,3,36349,12607,0,15237
3/1/2023,2023,3,1,4,36685,10852,0,16457
3/1/2023,2023,3,1,5,38206,10003,0,17176
3/1/2023,2023,3,1,6,41067,10628,0,18484
3/1/2023,2023,3,1,7,42450,12794,178,18417
3/1/2023,2023,3,1,8,43373,13308,1097,17929
3/1/2023,2023,3,1,9,44629,12896,2194,17943
3/1/2023,2023,3,1,10,45741,11382,3382,18490
3/1/2023,2023,3,1,11,46918,8455,5054,19627
3/1/2023,2023,3,1,12,47826,6808,5876,20660
3/1/2023,2023,3,1,13,48771,5773,6068,21840
3/1/2023,2023,3,1,14,49254,5292,4757,22644
3/1/2023,2023,3,1,15,49963,5730,4258,22809
3/1/2023,2023,3,1,16,50366,7109,3122,22839
3/1/2023,2023,3,1,17,49851,8308,1355,22914
3/1/2023,2023,3,1,18,49790,9249,148,23234
3/1/2023,2023,3,1,19,49667,10585,0,22735
3/1/2023,2023,3,1,20,48518,12304,0,21410
3/1/2023,2023,3,1,21,47018,14146,0,19893
3/1/2023,2023,3,1,22,44382,14786,0,18322
3/1/2023,2023,3,1,23,41445,19050,0,16750
3/1/2024,2024,3,1,0,44114,16934,1,15146
3/1/2024,2024,3,1,1,43411,17193,1,14657
3/1/2024,2024,3,1,2,42974,17482,1,14438
3/1/2024,2024,3,1,3,43030,18219,1,14375
3/1/2024,2024,3,1,4,43874,18511,1,14616
3/1/2024,2024,3,1,5,46155,18920,1,15256
3/1/2024,2024,3,1,6,49329,18787,1,16958
3/1/2024,2024,3,1,7,50273,18276,1008,17355
3/1/2024,2024,3,1,8,49428,15223,6813,15546
3/1/2024,2024,3,1,9,48246,10327,11389,15317
3/1/2024,2024,3,1,10,46504,7723,13972,14764
3/1/2024,2024,3,1,11,44914,6710,15292,13969
3/1/2024,2024,3,1,12,43901,6429,16022,13401
3/1/2024,2024,3,1,13,43461,6564,16250,12976
3/1/2024,2024,3,1,14,43495,7642,15119,12752
3/1/2024,2024,3,1,15,43836,9278,13775,12745
3/1/2024,2024,3,1,16,44627,10804,12532,13087
3/1/2024,2024,3,1,17,44534,11002,7679,14414
3/1/2024,2024,3,1,18,44691,10991,780,17377
3/1/2024,2024,3,1,19,45111,14576,0,16830
3/1/2024,2024,3,1,20,44642,17091,1,15492
3/1/2024,2024,3,1,21,43951,18820,0,14427
3/1/2024,2024,3,1,22,42668,20210,0,12977
3/1/2024,2024,3,1,23,45577,15994,0,11810
3/10/2021,2021,3,10,0,32308,17644,0,9696
3/10/2021,2021,3,10,1,31138,17522,0,9234
3/10/2021,2021,3,10,2,30314,17049,0,9017
3/10/2021,2021,3,10,3,30070,16984,0,8908
3/10/2021,2021,3,10,4,30108,16971,0,9131
3/10/2021,2021,3,10,5,31034,17245,0,9607
3/10/2021,2021,3,10,6,33108,17832,0,10262
3/10/2021,2021,3,10,7,35552,19695,0,10321
3/10/2021,2021,3,10,8,36341,19407,899,10250
3/10/2021,2021,3,10,9,37355,18823,1766,10585
3/10/2021,2021,3,10,10,38066,18885,1856,10787
3/10/2021,2021,3,10,11,38705,17918,2973,11051
3/10/2021,2021,3,10,12,39193,16927,3967,11815
3/10/2021,2021,3,10,13,39475,16065,3334,13033
3/10/2021,2021,3,10,14,39778,15845,2886,12879
3/10/2021,2021,3,10,15,39844,17332,2344,11957
3/10/2021,2021,3,10,16,40194,18749,1892,11660
3/10/2021,2021,3,10,17,40145,20202,1518,11869
3/10/2021,2021,3,10,18,40466,20404,593,13044
3/10/2021,2021,3,10,19,41290,19774,0,13695
3/10/2021,2021,3,10,20,40851,19357,0,13095
3/10/2021,2021,3,10,21,39833,20356,0,11909
3/10/2021,2021,3,10,22,38253,20740,0,10983
3/10/2021,2021,3,10,23,35997,20007,0,10241
3/10/2022,2022,3,10,0,40445,17277,0,14971
3/10/2022,2022,3,10,1,40245,17009,0,14911
3/10/2022,2022,3,10,2,40425,16846,0,15076
3/10/2022,2022,3,10,3,41127,17057,0,15620
3/10/2022,2022,3,10,4,42389,17044,0,16243
3/10/2022,2022,3,10,5,45162,16922,0,17852
3/10/2022,2022,3,10,6,49127,16844,6,19252
3/10/2022,2022,3,10,7,49669,16308,1263,19623
3/10/2022,2022,3,10,8,47305,11975,5741,18830
3/10/2022,2022,3,10,9,45123,9224,8221,17979
3/10/2022,2022,3,10,10,43245,7782,8682,17461
3/10/2022,2022,3,10,11,41766,6018,8635,17535
3/10/2022,2022,3,10,12,40406,4807,8585,17132
3/10/2022,2022,3,10,13,39804,4893,8525,16695
3/10/2022,2022,3,10,14,39539,5488,8544,16382
3/10/2022,2022,3,10,15,39611,6891,8557,15707
3/10/2022,2022,3,10,16,40035,8535,8223,15377
3/10/2022,2022,3,10,17,40380,11014,5356,15504
3/10/2022,2022,3,10,18,41287,15319,827,16257
3/10/2022,2022,3,10,19,42429,17403,0,16339
3/10/2022,2022,3,10,20,42185,17828,0,16319
3/10/2022,2022,3,10,21,41289,18140,0,15858
3/10/2022,2022,3,10,22,39680,18290,0,14945
3/10/2022,2022,3,10,23,41231,17857,0,13416
3/10/2023,2023,3,10,0,38872,14127,0,15628
3/10/2023,2023,3,10,1,37608,13106,0,15465
3/10/2023,2023,3,10,2,36948,11612,0,16006
3/10/2023,2023,3,10,3,36827,10198,0,17117
3/10/2023,2023,3,10,4,37394,8511,0,18890
3/10/2023,2023,3,10,5,38911,7152,0,20133
3/10/2023,2023,3,10,6,41609,5393,2,22698
3/10/2023,2023,3,10,7,42381,3986,535,23962
3/10/2023,2023,3,10,8,43065,2884,2407,23791
3/10/2023,2023,3,10,9,44184,3068,4002,23277
3/10/2023,2023,3,10,10,44597,3240,4902,22578
3/10/2023,2023,3,10,11,44866,3237,6943,20903
3/10/2023,2023,3,10,12,45290,4264,8350,19473
3/10/2023,2023,3,10,13,45877,5627,9362,18076
3/10/2023,2023,3,10,14,46824,7183,9931,17551
3/10/2023,2023,3,10,15,47543,7962,9749,17608
3/10/2023,2023,3,10,16,48162,9371,8814,17683
3/10/2023,2023,3,10,17,47764,10464,5423,18674
3/10/2023,2023,3,10,18,46935,11304,729,20441
3/10/2023,2023,3,10,19,46711,14769,0,19037
3/10/2023,2023,3,10,20,45829,18952,0,15931
3/10/2023,2023,3,10,21,44550,20537,0,14258
3/10/2023,2023,3,10,22,42717,20791,0,13392
3/10/2023,2023,3,10,23,40942,14609,0,12558
3/10/2024,2024,3,10,1,38711,5261,0,19582
3/10/2024,2024,3,10,2,38585,5509,0,19075
3/10/2024,2024,3,10,3,38822,5680,0,19029
3/10/2024,2024,3,10,4,39455,5543,0,19176
3/10/2024,2024,3,10,5,40710,5812,0,19434
3/10/2024,2024,3,10,6,42045,6327,32,19987
3/10/2024,2024,3,10,7,43191,5953,3421,19287
3/10/2024,2024,3,10,8,43281,4208,12451,15985
3/10/2024,2024,3,10,9,42321,3048,16195,14508
